id,Churn
594194,0.06415767960934156
594195,0.0007323715870065848
594196,0.12469095229073086
594197,0.0029491673777881345
594198,0.4918065719841057
594199,0.1600742624571605
594200,0.8992131630806105
594201,0.0027392304936151727
594202,0.03775795212280942
594203,0.30217857920671937
594204,0.004834632700980042
594205,0.03467752603507884
594206,0.18933804889643072
594207,0.8409827128038116
594208,0.0050552359193633085
594209,0.027533628394160087
594210,0.43903610641348734
594211,0.0022441717407453428
594212,0.890338493484623
594213,0.17484577044647415
594214,0.0015541731232536413
594215,0.6073354745202523
594216,0.004339519073571702
594217,0.9452693118714427
594218,0.03514160372074012
594219,0.20739976736532906
594220,0.0028495665281178233
594221,0.016255465195374186
594222,0.0013829601578772394
594223,0.8859971567176539
594224,0.0014777061335864159
594225,0.017590696508123595
594226,0.9696353458999136
594227,0.10761028810353006
594228,0.18172119912890258
594229,0.018543565810698045
594230,0.0006935773880095668
594231,0.1392559027439307
594232,0.013189518859285073
594233,0.9640165759130199
594234,0.5901764181311685
594235,0.5262800052249753
594236,0.8390183165269514
594237,0.10388146035853907
594238,0.07357757197017244
594239,0.8826216946967955
594240,0.5255242412541385
594241,0.7254799928329649
594242,0.6607881232260147
594243,0.004812174953832059
594244,0.05311090629836367
594245,0.21467745288581405
594246,0.4912235399875151
594247,0.6033474847474287
594248,0.2567145700305116
594249,0.15109617698086208
594250,0.0016111655944478752
594251,0.8354367118240407
594252,0.778108399337859
594253,0.001067950262286963
594254,0.28158041339545065
594255,0.4511694305273531
594256,0.0013562200808640238
594257,0.24408580157002258
594258,0.09636672492851531
594259,0.0023318647763599437
594260,0.9120473432958446
594261,0.06807758091796488
594262,0.8037567232193944
594263,0.03607993216297962
594264,0.6337721478867014
594265,0.004845270990364179
594266,0.11957931248764618
594267,0.002021478487844443
594268,0.0014286098318648409
594269,0.1555914018703025
594270,0.041620300485737005
594271,0.41649558519707236
594272,0.010913921132860084
594273,0.3754366681692448
594274,0.009870788992910209
594275,0.09325808288016413
594276,0.1481294384994364
594277,0.017431151936614174
594278,0.7594281639660869
594279,0.9267110389127527
594280,0.41674686354211476
594281,0.006081930950089334
594282,0.8256355227215891
594283,0.1963466376300771
594284,0.0018854719266934677
594285,0.051313630500382124
594286,0.719670718654243
594287,0.0018152379550908256
594288,0.00776071047647004
594289,0.0013948386999433856
594290,0.0006110567703184516
594291,0.002793663603860798
594292,0.08071752944382092
594293,0.7955126748710081
594294,0.06914378222823189
594295,0.3785076087879033
594296,0.1767658370106433
594297,0.0166611097036343
594298,0.0009492631117816542
594299,0.07903748582683123
594300,0.2783471910018322
594301,0.21372335667142625
594302,0.6230673337886634
594303,0.06883294549014775
594304,0.7181381344560263
594305,0.10555750893297038
594306,0.031261837022007466
594307,0.0018993538821316905
594308,0.2557514229096133
594309,0.6955783305584023
594310,0.855163115377599
594311,0.0011945597853602707
594312,0.030626304326388503
594313,0.001474968922568665
594314,0.1342027071602294
594315,0.7467338600001563
594316,0.001350275825011125
594317,0.1661742215616839
594318,0.002195689127060853
594319,0.001062605432848813
594320,0.5186121980789626
594321,0.004156057782893071
594322,0.07144482962906276
594323,0.0071465828596893625
594324,0.1414167725085084
594325,0.016834749587033248
594326,0.019052219493294244
594327,0.7962713494958541
594328,0.30780815679452933
594329,0.21537033770299446
594330,0.0058049083142501755
594331,0.7329742763296014
594332,0.005744489703721303
594333,0.5892119634150189
594334,0.003411321800473627
