id,Churn
594194,0.0530345994718152
594195,0.0002205910164515437
594196,0.11941894117134631
594197,0.003428131450825589
594198,0.5010082670603984
594199,0.2361768117995241
594200,0.5746941865468534
594201,0.001094047697689628
594202,0.03863755045677978
594203,0.3339032327601652
594204,0.014094748481635123
594205,0.0467553781871665
594206,0.1795045813118992
594207,0.7803324363697486
594208,0.0023622510829671805
594209,0.022603224013124968
594210,0.5531299057785198
594211,0.0015283953579429733
594212,0.764194843374537
594213,0.30869096030954596
594214,0.0016090070104085212
594215,0.6940797044429476
594216,0.005117772832713527
594217,0.7909683383517866
594218,0.07757231015287162
594219,0.38842454793651543
594220,0.00063596009906726
594221,0.02875713044754721
594222,0.0008252699171425735
594223,0.868561145841872
594224,0.00025954897759413055
594225,0.016079594459803708
594226,0.8588481980617628
594227,0.14701781642504697
594228,0.14908198849298854
594229,0.015555988368535547
594230,0.00021112135644498983
594231,0.24581902343269654
594232,0.016633252083485938
594233,0.8621838640338281
594234,0.6527191610461239
594235,0.5173697343142822
594236,0.7322719561270965
594237,0.15626799054254079
594238,0.07953165089348987
594239,0.8443202603294558
594240,0.21286344274871022
594241,0.7310393818087801
594242,0.6238769124104262
594243,0.003961809982836875
594244,0.011981986668892334
594245,0.31582992128660475
594246,0.5189124481366867
594247,0.6644942793740939
594248,0.25664550885425524
594249,0.28243715107076545
594250,0.00044193131654860103
594251,0.8327797517663907
594252,0.787494129231989
594253,0.003914074954488524
594254,0.32359782306489693
594255,0.5247856797309431
594256,0.0009093139921497132
594257,0.2385768121883723
594258,0.10690965243506612
594259,0.002394173149642817
594260,0.7997382439983614
594261,0.06526141605334297
594262,0.615403392629046
594263,0.060282702644559406
594264,0.6623052637221382
594265,0.005036005961174743
594266,0.1629253484497002
594267,0.0030832920261739108
594268,0.001009996565422149
594269,0.09084567989896725
594270,0.04311806315623634
594271,0.4936179314811168
594272,0.01755085925448776
594273,0.37213904735862824
594274,0.006610422557645451
594275,0.09410707565019653
594276,0.16142223041162945
594277,0.019186885346355455
594278,0.6943704348862265
594279,0.8868325239702872
594280,0.4341487821418184
594281,0.005217388296553378
